,RECV_CPLT_DM,EVT_CL_CD,HPPN_PNU_ADDR,HPPN_X,HPPN_Y,RECV_year,RECV_month,RECV_day,RECV_hour,RECV_minute,RECV_second,total_address,city,cluster
3973,21/12/08 07:28:14,401,세종특별자치시 세종시 부강면 부강리(부강면) 69-1,127.37377183,36.53042322,21,12,8,7,28,14,"경부고속도로, 서원구, 청주시, 충청북도, 28214, 대한민국",세종특별자치시,4
3974,21/12/08 07:37:05,401,세종특별자치시 세종시 부강면 부강리(부강면) 272,127.36710283,36.53719524,21,12,8,7,37,5,"아델리아모텔;우석찜질방, 계백로, 오류동, 중구, 대전, 34956, 대한민국",세종특별자치시,4
3978,21/12/11 10:42:14,401,세종특별자치시  소담동(보람동) 32-41,127.3054329,36.48159462,21,12,11,10,42,14,"고운동, 세종, 30101, 대한민국",세종특별자치시,20
3981,21/12/14 13:45:56,401,세종특별자치시 세종시 연동면 명학리(연동면) 640-12,127.33178116,36.53452754,21,12,14,13,45,56,"한국도로공사 북천안영업소, 146, 도토성길, 성거읍, 서북구, 천안시, 충청남도, 31041, 대한민국",세종특별자치시,5
3982,21/12/17 04:24:19,401,세종특별자치시 세종시 나성동 (행정:새롬동 ) 797,127.258857,36.490283,21,12,17,4,24,19,"향군길, 금산읍, 금산군, 충청남도, 32734, 대한민국",세종특별자치시,43
3988,21/12/17 16:55:23,401,세종특별자치시 세종시 연서면 월하리(연서면 ) 1160-23,127.29115361,36.57382082,21,12,17,16,55,23,"무지개마트, 온천대로, 읍내리, 아산시, 충청남도, 31537, 대한민국",세종특별자치시,11
3991,21/12/17 17:11:52,401,세종특별자치시 세종시 부강면 부강리(행정:부강면 ) 295-3,127.36518,36.537334,21,12,17,17,11,52,"79, 대덕대로1470번길, 목상동, 대덕구, 대전, 34323, 대한민국",세종특별자치시,4
3993,21/12/17 17:50:16,401,세종특별자치시 세종시 소정면 운당리(소정면 ) 185-13,127.14935608,36.70601605,21,12,17,17,50,16,"유등로, 탄방동, 서구, 대전, 35255, 대한민국",세종특별자치시,1
3995,21/12/17 20:50:51,401,세종특별자치시 세종시 소정면 운당리(소정면 ) 35-9,127.15210166,36.69828367,21,12,17,20,50,51,"선화로196번길, 중동, 중앙동, 동구, 대전, 34624, 대한민국",세종특별자치시,1
3996,21/12/13 14:39:49,401,세종특별자치시 세종시 부강면 부강리(행정:부강면) 533-1,127.370525,36.52799999,21,12,13,14,39,49,"101, 터미널9길, 신부동, 동남구, 천안시, 충청남도, 31118, 대한민국",세종특별자치시,4
3997,21/12/14 18:28:20,401,세종특별자치시 세종시 조치원읍 침산리(행정:조치원읍 ) 257-6,127.293258,36.60492,21,12,14,18,28,20,"202, 송강로42번길, 송강동, 구즉동, 유성구, 대전, 34008, 대한민국",세종특별자치시,18
3998,21/12/13 08:04:03,401,세종특별자치시 세종시 전의면 원성리(전의면) 1-4,127.19883155,36.6768485,21,12,13,8,4,3,"경부고속도로, 노근리, 영동군, 충청북도, 29115, 대한민국",세종특별자치시,0
3999,21/12/16 14:45:28,401,세종특별자치시 세종시 가람동 (한솔동 ) 951,127.24611688,36.47867676,21,12,16,14,45,28,"115동, 청사로, 월평3동, 월평동, 서구, 대전, 35210, 대한민국",세종특별자치시,13
4000,21/12/14 15:46:03,401,세종특별자치시 세종시 한솔동 (행정:한솔동 ) 1155,127.248215,36.479387,21,12,14,15,46,3,"봉산2길, 보령시, 충청남도, 33465, 대한민국",세종특별자치시,13
4001,21/12/13 10:41:15,401,세종특별자치시 세종시 고운동(고운동) 1995,127.2402778,36.5008333,21,12,13,10,41,15,"용소로, 가수원동, 서구, 대전, 35367, 대한민국",세종특별자치시,40
4002,21/12/15 16:53:10,401,세종특별자치시 세종시 새롬동 (행정:새롬동 ),127.251358,36.484395,21,12,15,16,53,10,"신평로, 공포리, 당진시, 충청남도, 31754, 대한민국",세종특별자치시,31
4004,21/12/15 16:53:10,401,세종특별자치시 세종시 새롬동 (행정:새롬동 ),127.251358,36.484395,21,12,15,16,53,10,"복수동로, 복수동, 서구, 대전, 35411, 대한민국",세종특별자치시,31
4005,21/12/13 12:41:49,401,세종특별자치시 세종시 어진동 (행정:도담동) 671,127.262165,36.495097,21,12,13,12,41,49,"금산로, 산내동, 동구, 대전, 34705, 대한민국",세종특별자치시,36
4008,21/12/12 23:12:45,401,세종특별자치시 세종시 금남면 두만리(행정:금남면),127.290188,36.425207,21,12,12,23,12,45,"만빛시1호주유소, 시장북길, 온천동, 아산시, 충청남도, 31513, 대한민국",세종특별자치시,6
4012,21/12/17 15:14:03,401,세종특별자치시 세종시 전의면 동교리(전의면 ) 산29-10,127.21359,36.674016,21,12,17,15,14,3,"유성대로, 복용동, 온천1동, 온천동, 유성구, 대전, 34213, 대한민국",세종특별자치시,0
4015,21/12/17 16:04:15,401,세종특별자치시 세종시 전동면 석곡리(전동면 ) 292-1,127.256539,36.65888363,21,12,17,16,4,15,"괴정로, 괴정동, 서구, 대전, 35269, 대한민국",세종특별자치시,3
4017,21/12/17 21:53:02,401,세종특별자치시 세종시 고운동 (행정:고운동 ) 1902,127.23586,36.500248,21,12,17,21,53,2,"작은오랏3길, 보령시, 충청남도, 33475, 대한민국",세종특별자치시,39
4018,21/12/15 14:48:57,401,세종특별자치시 세종시 조치원읍 상리(행정:조치원읍 ) 160-5,127.30204,36.600837,21,12,15,14,48,57,"예산로, 예산읍, 예산군, 충청남도, 32436, 대한민국",세종특별자치시,25
4019,21/12/19 08:53:40,401,세종특별자치시 세종시 조치원읍 침산리(행정:조치원읍 ) 105-2,127.2945125,36.60278206,21,12,19,8,53,40,"종합운동장, 백석로, 백석동, 서북구, 천안시, 충청남도, 31094, 대한민국",세종특별자치시,18
4020,21/12/16 11:10:49,401,세종특별자치시 세종시 소담동 (행정:소담동 ),127.30152,36.485034,21,12,16,11,10,49,"신갈마로127번길, 갈마2동, 갈마동, 서구, 대전, 35280, 대한민국",세종특별자치시,22
4021,21/12/16 11:37:19,401,세종특별자치시 세종시 연서면 봉암리(행정:연서면 ) 215-4,127.283045,36.562892,21,12,16,11,37,19,"서산시, 충청남도, 31998, 대한민국",세종특별자치시,10
4024,21/12/30 12:44:01,401,세종특별자치시 세종시 한솔동 (한솔동 ) 977,127.254725,36.474255,21,12,30,12,44,1,"204, 24-4, 향교4길, 스위트포레, 동남구, 천안시, 충청남도, 31090, 대한민국",세종특별자치시,13
4025,21/12/19 00:09:15,401,세종특별자치시 세종시 다정동 (다정동 ) 945,127.24860907,36.49564862,21,12,19,0,9,15,"유등로, 둔산3동, 둔산동, 서구, 대전, 35246, 대한민국",세종특별자치시,37
4026,21/12/18 22:43:15,401,세종특별자치시 세종시 보람동 (보람동 ) 713,127.29359471,36.48069156,21,12,18,22,43,15,"죽성로, 죽정동, 장산리, 보령시, 충청남도, 33429, 대한민국",세종특별자치시,23
4027,21/12/14 21:59:50,401,세종특별자치시 세종시 새롬동 (새롬동 ) 556,127.24931029,36.48716513,21,12,14,21,59,50,"밤절로, 원당동, 당진시, 충청남도, 31776, 대한민국",세종특별자치시,31
4028,21/12/22 18:26:18,401,세종특별자치시 세종시 조치원읍 상리(조치원읍 ) 3,127.30439737,36.60349047,21,12,22,18,26,18,"홈플러스 보령점, 명암1길, 동대동, 보령시, 충청남도, 33475, 대한민국",세종특별자치시,21
4030,21/12/14 20:26:34,401,세종특별자치시 세종시 조치원읍 정리(조치원읍 ) 90,127.298455,36.599203,21,12,14,20,26,34,"동대동, 보령시, 충청남도, 33430, 대한민국",세종특별자치시,25
4031,21/12/17 12:41:57,401,세종특별자치시 세종시 조치원읍 상리(행정:조치원읍 ),127.304796,36.603104,21,12,17,12,41,57,"27, 독샘로, 태안읍, 태안군, 충청남도, 32141, 대한민국",세종특별자치시,21
4032,21/12/15 19:49:56,401,세종특별자치시 세종시 조치원읍 침산리(행정:조치원읍 ) 101,127.29546469,36.60372016,21,12,15,19,49,56,"이마트, 해안로, 궁촌동, 보령시, 충청남도, 33458, 대한민국",세종특별자치시,18
4033,21/12/15 19:48:40,401,세종특별자치시 세종시 조치원읍 침산리(조치원읍 ) 102-2,127.29452017,36.60359298,21,12,15,19,48,40,"시네마펜션, 중신로, 신야리, 태안군, 충청남도, 32166, 대한민국",세종특별자치시,18
4034,21/12/18 22:22:08,401,세종특별자치시 세종시 대평동 (대평동 ) 268-51,127.2766757,36.46808624,21,12,18,22,22,8,"삽교천시외버스터미널, 삽교천길, 운정리, 당진시, 충청남도, 31741, 대한민국",세종특별자치시,27
4036,21/12/17 22:48:25,401,세종특별자치시 세종시 소정면 소정리(소정면 ) 638-1,127.14815012,36.70865468,21,12,17,22,48,25,"열매 6단지분수, 은구비로, 노은2동, 노은동, 유성구, 대전, 34083, 대한민국",세종특별자치시,1
4037,21/12/17 13:53:54,401,세종특별자치시 세종시 어진동 (도담동 ) 549,127.26240671,36.50741791,21,12,17,13,53,54,"보령시, 충청남도, 33488, 대한민국",세종특별자치시,34
4038,21/12/17 22:36:59,401,세종특별자치시 세종시 소정면 소정리(소정면 ) 609-1,127.14853,36.708004,21,12,17,22,36,59,"대전선유초등학교, 관저남로, 관저동, 관저2동, 서구, 대전, 35382, 대한민국",세종특별자치시,1
4041,21/12/16 07:53:40,401,세종특별자치시 세종시 고운동 (고운동 ) 1390,127.23931143,36.51763638,21,12,16,7,53,40,"장기로, 송선동, 공주시, 충청남도, 32593, 대한민국",세종특별자치시,30
4044,21/12/17 16:58:49,401,세종특별자치시 세종시 조치원읍 침산리(조치원읍 ) 100-5,127.2947548,36.60362593,21,12,17,16,58,49,"101, 세교지하차도, 세교리, 아산시, 충청남도, 31468, 대한민국",세종특별자치시,18
4046,21/12/15 18:22:53,401,세종특별자치시 세종시 고운동 (고운동 ) 2102,127.24133721,36.51176781,21,12,15,18,22,53,"광천, 광천로, 광천리, 홍성군, 충청남도, 32292, 대한민국",세종특별자치시,32
4052,21/12/16 19:46:05,401,세종특별자치시 세종시 아름동 (행정:아름동 ) 1287,127.248442,36.51233,21,12,16,19,46,5,"서천공주고속도로, 대성리, 공주시, 충청남도, 32532, 대한민국",세종특별자치시,33
4054,21/12/15 14:35:30,401,세종특별자치시 세종시 조치원읍 상리(행정:조치원읍 ) 160-5,127.30204,36.600837,21,12,15,14,35,30,"윤재활의학과의원, 대전로, 원동, 중앙동, 동구, 대전, 34626, 대한민국",세종특별자치시,25
4055,21/12/15 14:45:23,401,세종특별자치시 세종시 조치원읍 상리(행정:조치원읍 ) 160-5,127.30204,36.600837,21,12,15,14,45,23,"반송리, 논산시, 충청남도, 32914, 대한민국",세종특별자치시,25
4056,21/12/15 14:14:39,401,세종특별자치시 세종시 도담동(도담동) 195-6,127.25890895,36.51158904,21,12,15,14,14,39,"전민로 70번길 62, 전민로14번길, 문지동, 전민동, 유성구, 대전, 34048, 대한민국",세종특별자치시,35
4057,21/12/20 14:59:11,401,세종특별자치시 세종시 전의면 읍내리(행정:전의면 ) 266-1,127.2034625,36.67909294,21,12,20,14,59,11,"곡교천로, 실옥동, 석정리, 아산시, 충청남도, 31516, 대한민국",세종특별자치시,0
4059,21/12/21 15:34:33,401,세종특별자치시 세종시 나성동 (행정:새롬동 ) 796,127.258329,36.490227,21,12,21,15,34,33,"유등천동로, 산성동, 중구, 대전, 34989, 대한민국",세종특별자치시,43
4061,21/12/16 20:56:21,401,세종특별자치시 세종시 연기면 보통리(행정:연기면 ),127.27841,36.552359,21,12,16,20,56,21,"구봉산북로, 관저동, 관저2동, 서구, 대전, 35382, 대한민국",세종특별자치시,9
4064,21/12/17 16:14:33,401,세종특별자치시 세종시 부강면 갈산리(부강면 ) 산48-4,127.36176327,36.54012631,21,12,17,16,14,33,"207동, 성왕로328번길, 쌍북리, 부여군, 충청남도, 33156, 대한민국",세종특별자치시,4
4065,21/12/17 16:15:20,401,세종특별자치시 세종시 연서면 월하리(연서면 ) 485-13,127.291449,36.574715,21,12,17,16,15,20,"112, 41, 늘푸른6길, 두정동, 서북구, 천안시, 충청남도, 31099, 대한민국",세종특별자치시,11
4072,21/12/20 06:35:02,401,세종특별자치시 세종시 연기면 보통리(행정:연기면 ) 363-7,127.278397,36.552621,21,12,20,6,35,2,"원신흥북로, 원신흥동, 온천1동, 온천동, 유성구, 대전, 34190, 대한민국",세종특별자치시,9
4073,21/12/20 08:26:23,401,세종특별자치시 세종시 연서면 봉암리(연서면 ) 621-5,127.2819112,36.55941475,21,12,20,8,26,23,"대전보건대학교, 21, 충정로, 가양2동, 가양동, 동구, 대전, 34504, 대한민국",세종특별자치시,10
4075,21/12/19 11:15:49,401,세종특별자치시 세종시 조치원읍 침산리(조치원읍 ) 242-9,127.2919444,36.6030556,21,12,19,11,15,49,"한밭대로1283번길, 송촌동, 대덕구, 대전, 34541, 대한민국",세종특별자치시,18
4076,21/12/17 09:13:32,401,세종특별자치시 세종시 종촌동(도담동) 151-109,127.250777,36.50529487,21,12,17,9,13,32,"공산성관광안내소, 40, 금성동, 공주시, 충청남도, 32537, 대한민국",세종특별자치시,38
4077,21/12/17 20:15:43,401,세종특별자치시 세종시 전의면 유천리(전의면 ) 324-13,127.1711111,36.6838889,21,12,17,20,15,43,"봉정로, 성정2동, 성정동, 서북구, 천안시, 충청남도, 31142, 대한민국",세종특별자치시,2
4079,21/12/19 15:44:03,401,세종특별자치시 세종시 연기면 보통리(행정:연기면 ),127.277827,36.552693,21,12,19,15,44,3,"충서로, 창소리, 예산군, 충청남도, 32418, 대한민국",세종특별자치시,9
4080,21/12/17 18:56:22,401,세종특별자치시 세종시 소정면 소정리(소정면 ) 598-35,127.14863005,36.70792032,21,12,17,18,56,22,"서해로, 원당동, 당진시, 충청남도, 31767, 대한민국",세종특별자치시,1
4081,21/12/19 20:16:59,401,세종특별자치시 세종시 보람동 (행정:보람동 ),127.290076,36.477312,21,12,19,20,16,59,"국책연구원4로, 반곡동, 세종, 30147, 대한민국",세종특별자치시,23
4083,21/12/24 14:51:03,401,세종특별자치시 세종시 보람동 (보람동 ) 750,127.28861902,36.47780038,21,12,24,14,51,3,"광장로, 매곡리, 아산시, 충청남도, 31466, 대한민국",세종특별자치시,23
4087,21/12/25 19:40:24,401,세종특별자치시 세종시 고운동 (고운동 ) 1395,127.23865,36.51742721,21,12,25,19,40,24,"대동, 계족로, 신안동, 중앙동, 동구, 대전, 34610, 대한민국",세종특별자치시,30
4088,21/12/24 22:42:07,401,세종특별자치시 세종시 종촌동 (종촌동 ) 669,127.25002527,36.50217175,21,12,24,22,42,7,"도마시장1길, 도마1동, 도마동, 서구, 대전, 35332, 대한민국",세종특별자치시,38
4095,21/12/20 18:07:25,401,세종특별자치시 세종시 조치원읍 서창리(행정:조치원읍 ) 50-9,127.29301733,36.61310009,21,12,20,18,7,25,"동방아트빌, 사곡길, 서천읍, 서천군, 충청남도, 33640, 대한민국",세종특별자치시,8
4098,21/12/19 15:36:41,401,세종특별자치시 세종시 연기면 연기리(연기면 ) 515-8,127.2771088,36.55127859,21,12,19,15,36,41,"평리, 서산시, 충청남도, 31930, 대한민국",세종특별자치시,9
4099,21/12/21 05:57:01,401,세종특별자치시 세종시 조치원읍 상리(조치원읍 ) 37-4,127.3047879,36.60311477,21,12,21,5,57,1,"회덕파출소, 회덕지구대, 대전로, 읍내동, 회덕동, 대덕구, 대전, 34360, 대한민국",세종특별자치시,21
4103,21/12/19 11:13:35,401,세종특별자치시 세종시 조치원읍 침산리(조치원읍 ) 91-4,127.29262239,36.6033923,21,12,19,11,13,35,"온천대로, 읍내리, 아산시, 충청남도, 31537, 대한민국",세종특별자치시,18
4104,21/12/21 18:04:09,401,세종특별자치시 세종시 보람동 (행정:보람동 ),127.291076,36.477785,21,12,21,18,4,9,"111, 대학로291번가길, 어은동, 온천2동, 온천동, 유성구, 대전, 34140, 대한민국",세종특별자치시,23
4105,21/12/24 15:11:53,401,세종특별자치시 세종시 보람동 (보람동 ) 758,127.28935719,36.47702336,21,12,24,15,11,53,"103동, 한남로67번길, 홍도동, 동구, 대전, 34569, 대한민국",세종특별자치시,23
4110,21/12/23 16:18:53,401,세종특별자치시 세종시 보람동(한솔동) 629-5,127.29110119,36.4776288,21,12,23,16,18,53,"희망로, 불당동, 서북구, 천안시, 충청남도, 31168, 대한민국",세종특별자치시,23
