RECV_CPLT_DM,HPPN_PNU_ADDR,HPPN_X,HPPN_Y,RECV_year,RECV_month,RECV_day,RECV_hour,cluster
2021-06-12 22:55:50,세종특별자치시 세종시 한솔동(한솔동) 984,127.25412369,36.47475958,21,6,12,22,13
2021-06-15 22:22:47,세종특별자치시 세종시 조치원읍 침산리(행정:조치원읍) 252-6,127.292217,36.605008,21,6,15,22,18
2021-06-16 17:44:59,세종특별자치시 세종시 조치원읍 침산리(조치원읍) 270-15,127.29,36.6027778,21,6,16,17,18
2021-06-29 06:11:30,세종특별자치시 세종시 조치원읍 침산리(행정:조치원읍) 267-7,127.291123,36.604318,21,6,29,6,18
2021-06-14 10:47:12,세종특별자치시 세종시 조치원읍 정리(행정:조치원읍) 87-2,127.298602,36.599382,21,6,14,10,25
2021-06-14 21:19:03,세종특별자치시 세종시 어진동(도담동) 595,127.26349796,36.49673644,21,6,14,21,36
2021-06-16 11:18:21,세종특별자치시 세종시 연서면 봉암리(연서면) 595-1,127.28329962,36.56036179,21,6,16,11,10
2021-06-16 11:11:57,세종특별자치시 세종시 연서면 봉암리(연서면) 231-2,127.28349924,36.56062245,21,6,16,11,10
2021-06-14 14:01:50,세종특별자치시 세종시 도담동(도담동) 658,127.2581515,36.51496892,21,6,14,14,35
2021-06-29 20:19:07,세종특별자치시 세종시 금남면 두만리(행정:금남면),127.290188,36.425207,21,6,29,20,6
2021-06-29 20:19:07,세종특별자치시 세종시 금남면 두만리(행정:금남면),127.290188,36.425207,21,6,29,20,6
2021-06-18 13:27:32,세종특별자치시 세종시 연서면 월하리(연서면) 650-68,127.291656,36.575932,21,6,18,13,11
2021-06-19 20:23:38,세종특별자치시 세종시 어진동(도담동) 542,127.25729456,36.49873954,21,6,19,20,42
2021-06-18 08:44:22,세종특별자치시 세종시 도담동(도담동) 653-1,127.26056018,36.51285731,21,6,18,8,35
2021-06-18 10:33:35,세종특별자치시 세종시 부강면 부강리(부강면) 87,127.371776,36.529799,21,6,18,10,4
2021-06-18 10:38:55,세종특별자치시 세종시 종촌동 (행정:종촌동) 690-2,127.24785432,36.50209754,21,6,18,10,38
2021-06-18 19:07:35,세종특별자치시 세종시 장군면 봉안리(장군면) 381-4,127.222753,36.498921,21,6,18,19,29
2021-06-20 12:13:59,세종특별자치시 세종시 한솔동(한솔동) 1224,127.24818544,36.4787075,21,6,20,12,13
2021-06-18 18:38:26,세종특별자치시 세종시 조치원읍 침산리(행정:조치원읍) 267-7,127.291123,36.604318,21,6,18,18,18
2021-06-18 21:52:21,세종특별자치시 세종시 조치원읍 서창리(조치원읍) 50-9,127.29295203,36.61297976,21,6,18,21,8
2021-06-21 18:24:43,세종특별자치시 세종시 소담동(소담동) 36-11,127.30136728,36.48586161,21,6,21,18,22
2021-06-18 10:58:35,세종특별자치시 세종시 종촌동 (행정:종촌동) 690-2,127.24785432,36.50209754,21,6,18,10,38
2021-06-19 13:25:35,세종특별자치시 세종시 소정면 운당리(소정면) 131-4,127.15132,36.699507,21,6,19,13,1
2021-06-17 18:21:38,세종특별자치시 세종시 아름동(아름동) 1358,127.24839895,36.51146054,21,6,17,18,33
2021-06-21 20:48:39,세종특별자치시 세종시 아름동(아름동) 1358,127.2483333,36.5113889,21,6,21,20,33
2021-06-22 19:18:36,세종특별자치시 세종시 다정동(다정동) 382-6,127.24041398,36.49908458,21,6,22,19,40
2021-06-22 19:16:28,세종특별자치시 세종시 다정동(다정동) 585-7,127.24043323,36.49920314,21,6,22,19,40
2021-06-17 16:07:22,세종특별자치시 세종시 부강면 부강리(부강면) 283-1,127.36836433,36.53647184,21,6,17,16,4
2021-06-21 10:15:32,세종특별자치시 세종시 나성동(새롬동) 143-2,127.263436,36.47933,21,6,21,10,44
2021-06-19 15:24:18,세종특별자치시 세종시 대평동(대평동) 269-30,127.2750973,36.46749929,21,6,19,15,27
2021-06-19 15:25:57,세종특별자치시 세종시 대평동(대평동) 269-30,127.2750973,36.46749929,21,6,19,15,27
2021-06-21 10:12:14,세종특별자치시 세종시 연기면 보통리(연기면) 365-2,127.277867,36.552688,21,6,21,10,9
2021-06-24 04:05:12,세종특별자치시 세종시 부강면 부강리(부강면) 533-4,127.370489,36.528071,21,6,24,4,4
2021-06-24 19:08:12,세종특별자치시 세종시 나성동 (행정:새롬동) 762,127.256968,36.490866,21,6,24,19,43
2021-06-24 08:43:50,세종특별자치시 세종시 연동면 명학리(연동면) 441-5,127.346778,36.535925,21,6,24,8,4
2021-06-24 19:57:05,세종특별자치시 세종시 도담동(도담동) 928,127.258973,36.512268,21,6,24,19,35
2021-06-22 00:30:08,세종특별자치시 세종시 나성동 (행정:새롬동) 720,127.26143137,36.48031403,21,6,22,0,44
2021-06-25 02:37:50,세종특별자치시 세종시 나성동 (행정:새롬동),127.25769,36.486034,21,6,25,2,43
2021-06-22 17:30:30,세종특별자치시 세종시 고운동(고운동) 1144,127.23424471,36.51944471,21,6,22,17,30
2021-06-24 11:21:09,세종특별자치시 세종시 조치원읍 침산리(조치원읍) 102-2,127.29443863,36.60360305,21,6,24,11,18
2021-06-25 12:49:33,세종특별자치시 세종시 보람동(한솔동) 629-5,127.29110119,36.4776288,21,6,25,12,23
2021-06-25 14:25:57,세종특별자치시 세종시 어진동(도담동) 530,127.261441,36.508169,21,6,25,14,34
2021-06-18 16:55:56,세종특별자치시 세종시 연기면 연기리(행정:연기면) 512-1,127.27774999,36.55268333,21,6,18,16,9
2021-06-20 20:05:51,세종특별자치시 세종시 도담동 (행정:도담동) 672,127.258064,36.513805,21,6,20,20,35
2021-06-24 23:40:07,세종특별자치시 세종시 나성동(새롬동) 761,127.25649608,36.49113878,21,6,24,23,43
2021-06-21 23:38:48,세종특별자치시 세종시 나성동(새롬동) 734,127.25641084,36.49115121,21,6,21,23,43
2021-06-23 18:31:50,세종특별자치시 세종시 조치원읍 죽림리(행정:조치원읍) 393,127.297714,36.5898,21,6,23,18,16
2021-06-24 09:50:13,세종특별자치시 세종시 종촌동 (행정:종촌동) 664,127.249691,36.503726,21,6,24,9,38
2021-06-24 19:04:00,세종특별자치시 세종시 나성동(새롬동) 734,127.25631552,36.49131334,21,6,24,19,43
2021-06-24 09:03:42,세종특별자치시 세종시 연동면 명학리(연동면) 441-5,127.346778,36.535925,21,6,24,9,4
2021-06-25 06:56:03,세종특별자치시 세종시 금남면 용포리(행정:금남면) 211-13,127.281458,36.468187,21,6,25,6,26
2021-06-20 13:24:19,세종특별자치시 세종시 장군면 대교리(장군면) 556-10,127.20933769,36.50004235,21,6,20,13,7
2021-06-25 16:50:45,세종특별자치시 세종시 고운동(고운동) 1724,127.24112972,36.50502367,21,6,25,16,41
2021-06-24 14:18:10,세종특별자치시 세종시 조치원읍 신흥리(조치원읍) 393,127.2895084,36.59422168,21,6,24,14,15
2021-06-25 19:25:55,세종특별자치시 세종시 종촌동 (행정:종촌동) 640,127.24136047,36.50524603,21,6,25,19,41
2021-06-25 18:54:10,세종특별자치시 세종시 다정동(다정동) 363-455,127.24338218,36.48925388,21,6,25,18,31
2021-06-25 18:54:44,세종특별자치시 세종시 고운동(고운동) 2029,127.23687172,36.49989724,21,6,25,18,39
2021-06-25 18:32:48,세종특별자치시 세종시 소정면 운당리(소정면) 293-4,127.15059717,36.7019571,21,6,25,18,1
2021-06-25 18:51:02,세종특별자치시 세종시 고운동(고운동) 2029,127.23687172,36.49989724,21,6,25,18,39
2021-06-25 20:18:56,세종특별자치시 세종시 종촌동(종촌동) 659,127.24981778,36.50397254,21,6,25,20,38
2021-06-23 11:20:31,세종특별자치시 세종시 보람동(한솔동) 626-5,127.28907468,36.48004321,21,6,23,11,23
2021-06-26 12:03:01,세종특별자치시  보람동(보람동) 700-78,127.28836393,36.47622146,21,6,26,12,23
2021-06-25 23:30:37,세종특별자치시 세종시 부강면 갈산리(부강면) 452-3,127.36555338,36.54114962,21,6,25,23,4
2021-06-25 23:37:00,세종특별자치시 세종시 부강면 갈산리(부강면) 390,127.36565171,36.54122826,21,6,25,23,4
2021-06-25 23:20:22,세종특별자치시 세종시 아름동(아름동) 1480,127.24886286,36.52727149,21,6,25,23,17
2021-06-25 23:38:52,세종특별자치시 세종시 부강면 갈산리(부강면) 390,127.36580061,36.54134881,21,6,25,23,4
2021-06-25 23:20:48,세종특별자치시 세종시 아름동(아름동) 1480,127.24883322,36.52775635,21,6,25,23,17
2021-06-25 23:20:30,세종특별자치시 세종시 아름동(아름동) 799,127.24888267,36.52717169,21,6,25,23,17
2021-06-22 21:25:00,세종특별자치시 세종시 한솔동(한솔동) 978,127.255583,36.474127,21,6,22,21,13
2021-06-28 18:27:23,세종특별자치시 세종시 종촌동(종촌동) 667,127.25,36.5030556,21,6,28,18,38
2021-06-28 18:30:35,세종특별자치시 세종시 종촌동(종촌동) 667,127.25,36.5030556,21,6,28,18,38
2021-06-28 18:33:08,세종특별자치시 세종시 종촌동 (행정:종촌동) 666,127.249914,36.503165,21,6,28,18,38
2021-06-28 18:00:03,세종특별자치시 세종시 아름동 (행정:아름동) 1361,127.249581,36.511303,21,6,28,18,33
2021-06-22 08:32:13,세종특별자치시 세종시 종촌동(종촌동) 705,127.24505377,36.50188681,21,6,22,8,38
2021-06-26 09:51:33,세종특별자치시 세종시 아름동(아름동) 1292,127.25010205,36.51163719,21,6,26,9,33
2021-06-30 10:19:49,세종특별자치시 세종시 고운동 (행정:고운동),127.241054,36.51158,21,6,30,10,32
2021-07-01 21:59:01,세종특별자치시 세종시 산울동 (행정:도담동) 694,127.24783,36.529195,21,7,1,21,17
2021-06-29 16:51:31,세종특별자치시 세종시 장군면 봉안리(장군면) 193-3,127.22359181,36.49891407,21,6,29,16,29
2021-06-29 06:59:57,세종특별자치시 세종시 조치원읍 침산리(행정:조치원읍) 267-7,127.291123,36.604318,21,6,29,6,18
2021-06-27 17:43:52,세종특별자치시 세종시 반곡동(소담동) 710-4,127.30435794,36.49659136,21,6,27,17,19
2021-07-05 09:08:06,세종특별자치시 세종시 나성동 (행정:새롬동) 712,127.259496,36.483562,21,7,5,9,45
2021-06-27 18:45:09,세종특별자치시 세종시 고운동 (행정:고운동),127.241053,36.511142,21,6,27,18,32
2021-07-01 10:40:03,세종특별자치시 세종시 조치원읍 원리(행정:조치원읍) 2-6,127.299316,36.602255,21,7,1,10,25
2021-07-01 10:16:55,세종특별자치시 세종시 조치원읍 침산리(조치원읍) 88-1,127.29163354,36.60224005,21,7,1,10,18
2021-07-01 01:35:21,세종특별자치시 세종시 나성동(새롬동) 803,127.2583333,36.49,21,7,1,1,43
2021-07-01 16:22:14,세종특별자치시 세종시 나성동 (행정:새롬동) 737,127.256163,36.490227,21,7,1,16,43
2021-06-30 08:38:52,세종특별자치시 세종시 가람동(한솔동) 760,127.24620368,36.47805639,21,6,30,8,13
2021-07-01 18:59:40,세종특별자치시 세종시 새롬동(새롬동) 556,127.24830642,36.48718509,21,7,1,18,31
2021-06-28 22:22:19,세종특별자치시 세종시 나성동 (행정:새롬동) 795,127.257746,36.490089,21,6,28,22,43
2021-07-01 00:23:25,세종특별자치시 세종시 조치원읍 정리(조치원읍) 103-4,127.297919,36.599772,21,7,1,0,25
2021-07-02 09:19:12,세종특별자치시 세종시 대평동 (행정:대평동),127.275078,36.467425,21,7,2,9,27
2021-06-29 21:13:49,세종특별자치시 세종시 종촌동 (행정:종촌동) 672,127.248165,36.502581,21,6,29,21,38
2021-06-28 15:48:43,세종특별자치시 세종시 금남면 용포리(행정:금남면) 146-12,127.2821,36.46542,21,6,28,15,26
2021-06-28 16:42:24,세종특별자치시 세종시 고운동 (행정:고운동) 1724,127.239775,36.505226,21,6,28,16,41
2021-06-30 12:40:40,세종특별자치시 세종시 조치원읍 정리(행정:조치원읍) 101-37,127.29838,36.598854,21,6,30,12,25
2021-06-30 13:59:29,세종특별자치시 세종시 나성동 (행정:새롬동) 765,127.257209,36.489554,21,6,30,13,43
2021-06-30 14:28:38,세종특별자치시 세종시 보람동 (행정:보람동) 669,127.29009678,36.47738129,21,6,30,14,23
2021-06-28 20:57:16,세종특별자치시 세종시 금남면 용포리(행정:금남면) 213-1,127.281216,36.468869,21,6,28,20,26
2021-06-30 23:08:40,세종특별자치시 세종시 고운동 (행정:고운동) 2043,127.24057572,36.50015019,21,6,30,23,40
2021-07-02 19:08:03,세종특별자치시 세종시 대평동(대평동) 677,127.27674479,36.47427323,21,7,2,19,28
2021-07-03 12:01:25,세종특별자치시 세종시 어진동(도담동) 684,127.25721359,36.49671078,21,7,3,12,42
2021-07-02 19:39:23,세종특별자치시 세종시 금남면 용포리(금남면) 146-16,127.28188966,36.46549076,21,7,2,19,26
2021-07-05 12:43:42,세종특별자치시 세종시 한솔동(한솔동) 1233,127.2609126,36.4792184,21,7,5,12,44
2021-07-08 11:05:16,세종특별자치시 세종시 아름동(아름동) 805,127.24828084,36.52566121,21,7,8,11,17
2021-07-07 07:26:32,세종특별자치시 세종시 조치원읍 침산리(행정:조치원읍) 254-5,127.29313,36.605159,21,7,7,7,18
2021-07-06 20:51:07,세종특별자치시 세종시 조치원읍 서창리(조치원읍) 276,127.292898,36.612582,21,7,6,20,8
2021-07-08 19:58:52,세종특별자치시 세종시 종촌동 (행정:종촌동) 664,127.249691,36.503726,21,7,8,19,38
2021-07-08 00:10:11,세종특별자치시 세종시 소담동(소담동) 572,127.301309,36.486282,21,7,8,0,22
2021-07-11 23:18:03,세종특별자치시 나성동 361-242 ,127.25946,36.48958,21,7,11,23,43
2021-07-04 17:22:26,세종특별자치시 세종시 조치원읍 정리(행정:조치원읍) 38,127.299696,36.599586,21,7,4,17,25
2021-07-15 15:05:20,세종특별자치시 세종시 보람동 (행정:보람동) 783,127.291517,36.476868,21,7,15,15,23
2021-07-05 18:17:00,세종특별자치시 세종시 어진동 (행정:도담동) 530,127.261134,36.50817,21,7,5,18,34
2021-07-15 15:05:20,세종특별자치시 세종시 보람동 (행정:보람동) 783,127.291517,36.476868,21,7,15,15,23
2021-07-05 07:08:51,세종특별자치시 세종시 조치원읍 죽림리(조치원읍) 209-5,127.29647717,36.59083111,21,7,5,7,16
2021-07-05 15:51:47,세종특별자치시 세종시 부강면 부강리(행정:부강면) 430-1,127.36576,36.52917,21,7,5,15,4
2021-07-07 10:54:04,세종특별자치시 세종시 나성동 (행정:새롬동) 712,127.259496,36.483562,21,7,7,10,45
2021-07-10 01:41:05,세종특별자치시  소담동(보람동) 32-49,127.30416625,36.48092634,21,7,10,1,20
2021-07-08 14:39:31,세종특별자치시  새롬동(한솔동) 454-4,127.25026056,36.48649551,21,7,8,14,31
2021-07-12 11:13:52,세종특별자치시 세종시 나성동 (행정:새롬동) 740,127.256385,36.488783,21,7,12,11,43
2021-07-12 12:00:15,세종특별자치시 세종시 고운동 (행정:고운동) 1382,127.236497,36.519585,21,7,12,12,30
2021-07-13 08:44:20,세종특별자치시 세종시 한솔동(한솔동) 980,127.25633383,36.47042513,21,7,13,8,13
2021-07-10 07:47:39,세종특별자치시 세종시 조치원읍 원리(조치원읍) 4-15,127.299592,36.601371,21,7,10,7,25
2021-07-06 16:24:22,세종특별자치시 세종시 소담동(소담동) 333-10,127.29791889,36.4847398,21,7,6,16,22
2021-07-06 16:34:17,세종특별자치시 세종시 도담동(도담동) 655,127.25857954,36.51583894,21,7,6,16,35
2021-07-08 15:38:46,세종특별자치시 세종시 조치원읍 침산리(행정:조치원읍) 269-12,127.290297,36.603381,21,7,8,15,18
2021-07-06 15:09:39,세종특별자치시 세종시 어진동(도담동) 589,127.25880881,36.49885544,21,7,6,15,42
2021-07-06 15:19:58,세종특별자치시 세종시 전동면 노장리(전동면) 640-2,127.2672222,36.6533333,21,7,6,15,3
2021-07-09 09:13:48,세종특별자치시 세종시 부강면 갈산리(행정:부강면) 128,127.356514,36.538834,21,7,9,9,4
2021-07-05 20:27:39,세종특별자치시 세종시 나성동 (행정:새롬동) 762,127.25666951,36.49077737,21,7,5,20,43
2021-07-06 18:27:40,세종특별자치시 세종시 다정동(다정동) 938,127.24921,36.493932,21,7,6,18,37
2021-07-12 16:57:53,세종특별자치시 세종시 금남면 용포리(행정:금남면) 196-12,127.28093,36.466743,21,7,12,16,26
2021-07-09 16:28:51,세종특별자치시 세종시 금남면 두만리(금남면) 402-11,127.285838,36.434065,21,7,9,16,6
2021-07-11 00:45:06,세종특별자치시 세종시 조치원읍 침산리(조치원읍) 292,127.29124351,36.60445778,21,7,11,0,18
2021-07-12 17:51:58,세종특별자치시 세종시 아름동(아름동) 1352,127.248112,36.511509,21,7,12,17,33
2021-07-09 13:38:04,세종특별자치시 세종시 조치원읍 신안리(조치원읍) 359-1,127.28781749,36.61503903,21,7,9,13,8
2021-07-08 21:34:23,세종특별자치시 세종시 새롬동(새롬동) 605,127.25240707,36.48358941,21,7,8,21,31
2021-07-12 19:25:11,세종특별자치시 세종시 조치원읍 명리(조치원읍) 5,127.301846,36.600512,21,7,12,19,25
2021-07-12 08:17:22,세종특별자치시 세종시 조치원읍 침산리(행정:조치원읍) 105-2,127.2945125,36.60278206,21,7,12,8,18
2021-07-11 12:23:44,세종특별자치시 세종시 금남면 용포리(행정:금남면) 89-7,127.2798,36.463342,21,7,11,12,26
2021-07-10 13:15:47,세종특별자치시 세종시 어진동(도담동) 528,127.25932727,36.50827448,21,7,10,13,34
2021-07-13 11:54:38,세종특별자치시 세종시 나성동(새롬동) 720,127.261612,36.48036,21,7,13,11,44
2021-07-12 21:01:32,세종특별자치시 세종시 나성동(새롬동) 736,127.25625851,36.49059023,21,7,12,21,43
2021-07-13 13:01:55,세종특별자치시 세종시 보람동(보람동) 624-7,127.29212984,36.48003317,21,7,13,13,23
2021-07-13 13:03:13,세종특별자치시 세종시 보람동(보람동) 631-2,127.291889,36.479856,21,7,13,13,23
2021-07-14 13:40:42,세종특별자치시 세종시 어진동 (행정:도담동) 669,127.262829,36.49631,21,7,14,13,36
2021-07-14 17:44:58,세종특별자치시 세종시 조치원읍 신흥리(조치원읍) 271-2,127.29101717,36.59523354,21,7,14,17,15
